id.accession,id.assay name,id.sample name,study.characteristics.organism,study.factor value.absorbed radiation dose,study.factor value.age,study.factor value.altered gravity,study.factor value.atmospheric pressure,study.factor value.cell cycle phase,study.factor value.cultivar,study.factor value.ecotype,study.factor value.exposure duration,study.factor value.generation,study.factor value.genotype,study.factor value.growth time,study.factor value.ionizing radiation,study.factor value.light,study.factor value.magnetic field,study.factor value.microgravity simulation,study.factor value.organism part,study.factor value.sample preservation method,study.factor value.soil environment exposure,study.factor value.spacecraft,study.factor value.spaceflight,study.factor value.time,study.factor value.time of sample collection after treatment,study.factor value.tissue,study.factor value.tissue segment,study.factor value.treatment
"OSD-8","OSD-8_transcription-profiling_dna-microarray_Agilent","Atha_MM2d_cls_oML_1G_0T_Rep6","Arabidopsis thaliana",NaN,NaN,"1G on Earth",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"0 {tesla}",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"OSD-8","OSD-8_transcription-profiling_dna-microarray_Agilent","Atha_MM2d_cls_oML_1G_0T_Rep7","Arabidopsis thaliana",NaN,NaN,"1G on Earth",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"0 {tesla}",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"OSD-8","OSD-8_transcription-profiling_dna-microarray_Agilent","Atha_MM2d_cls_oML_1G_0T_Rep8","Arabidopsis thaliana",NaN,NaN,"1G on Earth",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"0 {tesla}",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"OSD-8","OSD-8_transcription-profiling_dna-microarray_Agilent","Atha_MM2d_cls_oML_1G_0T_Rep9","Arabidopsis thaliana",NaN,NaN,"1G on Earth",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"0 {tesla}",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"OSD-16","OSD-16_protein-expression-profiling_mass-spectrometry_iTRAQ","NASA Bionetics.Group-1.Subject-1.Sample","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Plant Roots",NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,NaN
"OSD-16","OSD-16_protein-expression-profiling_mass-spectrometry_iTRAQ","NASA Bionetics.Group-1.Subject-2.Sample","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Plant Roots",NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,NaN
"OSD-16","OSD-16_protein-expression-profiling_mass-spectrometry_iTRAQ","NASA Bionetics.Group-1.Subject-3.Sample","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Plant Roots",NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,NaN
"OSD-16","OSD-16_protein-expression-profiling_mass-spectrometry_iTRAQ","NASA Bionetics.Group-2.Subject-1.Sample","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Plant Leaves",NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,NaN
"OSD-16","OSD-16_protein-expression-profiling_mass-spectrometry_iTRAQ","NASA Bionetics.Group-3.Subject-1.Sample","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Plant Roots",NaN,NaN,NaN,"Ground Control",NaN,NaN,NaN,NaN,NaN
"OSD-16","OSD-16_protein-expression-profiling_mass-spectrometry_iTRAQ","NASA Bionetics.Group-3.Subject-2.Sample","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Plant Roots",NaN,NaN,NaN,"Ground Control",NaN,NaN,NaN,NaN,NaN
"OSD-16","OSD-16_protein-expression-profiling_mass-spectrometry_iTRAQ","NASA Bionetics.Group-3.Subject-3.Sample","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Plant Roots",NaN,NaN,NaN,"Ground Control",NaN,NaN,NaN,NaN,NaN
"OSD-16","OSD-16_protein-expression-profiling_mass-spectrometry_iTRAQ","NASA Bionetics.Group-4.Subject-1.Sample","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Plant Leaves",NaN,NaN,NaN,"Ground Control",NaN,NaN,NaN,NaN,NaN
"OSD-17","OSD-17_transcription-profiling_dna-microarray_Affymetrix","Atha_Col-0_UdCC_FLT_BB2","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Undifferentiated Cell Culture",NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,NaN
"OSD-17","OSD-17_transcription-profiling_dna-microarray_Affymetrix","Atha_Col-0_UdCC_FLT_BB3","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Undifferentiated Cell Culture",NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,NaN
"OSD-17","OSD-17_transcription-profiling_dna-microarray_Affymetrix","Atha_Col-0_UdCC_FLT_BB4","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Undifferentiated Cell Culture",NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,NaN
"OSD-17","OSD-17_transcription-profiling_dna-microarray_Affymetrix","Atha_Col-0_UdCC_FLT_BB5","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Undifferentiated Cell Culture",NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,NaN
"OSD-17","OSD-17_transcription-profiling_dna-microarray_Affymetrix","Atha_Col-0_UdCC_FLT_BG2","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Undifferentiated Cell Culture",NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,NaN
"OSD-17","OSD-17_transcription-profiling_dna-microarray_Affymetrix","Atha_Col-0_UdCC_FLT_BG3","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Undifferentiated Cell Culture",NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,NaN
"OSD-17","OSD-17_transcription-profiling_dna-microarray_Affymetrix","Atha_Col-0_UdCC_GC_BB2","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Undifferentiated Cell Culture",NaN,NaN,NaN,"Ground Control",NaN,NaN,NaN,NaN,NaN
"OSD-17","OSD-17_transcription-profiling_dna-microarray_Affymetrix","Atha_Col-0_UdCC_GC_BB3","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Undifferentiated Cell Culture",NaN,NaN,NaN,"Ground Control",NaN,NaN,NaN,NaN,NaN
"OSD-17","OSD-17_transcription-profiling_dna-microarray_Affymetrix","Atha_Col-0_UdCC_GC_BB4","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Undifferentiated Cell Culture",NaN,NaN,NaN,"Ground Control",NaN,NaN,NaN,NaN,NaN
"OSD-17","OSD-17_transcription-profiling_dna-microarray_Affymetrix","Atha_Col-0_UdCC_GC_BB5","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Undifferentiated Cell Culture",NaN,NaN,NaN,"Ground Control",NaN,NaN,NaN,NaN,NaN
"OSD-17","OSD-17_transcription-profiling_dna-microarray_Affymetrix","Atha_Col-0_UdCC_GC_BG2","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Undifferentiated Cell Culture",NaN,NaN,NaN,"Ground Control",NaN,NaN,NaN,NaN,NaN
"OSD-17","OSD-17_transcription-profiling_dna-microarray_Affymetrix","Atha_Col-0_UdCC_GC_BG3","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Undifferentiated Cell Culture",NaN,NaN,NaN,"Ground Control",NaN,NaN,NaN,NaN,NaN
"OSD-17","OSD-17_transcription-profiling_dna-microarray_Affymetrix","Atha_Col-0_sl_FLT_BA1","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Seedlings",NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,NaN
"OSD-17","OSD-17_transcription-profiling_dna-microarray_Affymetrix","Atha_Col-0_sl_FLT_BA2","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Seedlings",NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,NaN
"OSD-17","OSD-17_transcription-profiling_dna-microarray_Affymetrix","Atha_Col-0_sl_FLT_BA3","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Seedlings",NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,NaN
"OSD-17","OSD-17_transcription-profiling_dna-microarray_Affymetrix","Atha_Col-0_sl_FLT_BA4","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Seedlings",NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,NaN
"OSD-17","OSD-17_transcription-profiling_dna-microarray_Affymetrix","Atha_Col-0_sl_FLT_BA5","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Seedlings",NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,NaN
"OSD-17","OSD-17_transcription-profiling_dna-microarray_Affymetrix","Atha_Col-0_sl_FLT_BG1","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Seedlings",NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,NaN
"OSD-17","OSD-17_transcription-profiling_dna-microarray_Affymetrix","Atha_Col-0_sl_GC_BA1","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Seedlings",NaN,NaN,NaN,"Ground Control",NaN,NaN,NaN,NaN,NaN
"OSD-17","OSD-17_transcription-profiling_dna-microarray_Affymetrix","Atha_Col-0_sl_GC_BA2","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Seedlings",NaN,NaN,NaN,"Ground Control",NaN,NaN,NaN,NaN,NaN
"OSD-17","OSD-17_transcription-profiling_dna-microarray_Affymetrix","Atha_Col-0_sl_GC_BA3","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Seedlings",NaN,NaN,NaN,"Ground Control",NaN,NaN,NaN,NaN,NaN
"OSD-17","OSD-17_transcription-profiling_dna-microarray_Affymetrix","Atha_Col-0_sl_GC_BA4","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Seedlings",NaN,NaN,NaN,"Ground Control",NaN,NaN,NaN,NaN,NaN
"OSD-17","OSD-17_transcription-profiling_dna-microarray_Affymetrix","Atha_Col-0_sl_GC_BA5","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Seedlings",NaN,NaN,NaN,"Ground Control",NaN,NaN,NaN,NaN,NaN
"OSD-17","OSD-17_transcription-profiling_dna-microarray_Affymetrix","Atha_Col-0_sl_GC_BG1","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Seedlings",NaN,NaN,NaN,"Ground Control",NaN,NaN,NaN,NaN,NaN
"OSD-22","OSD-22_transcription-profiling_dna-microarray_agilent","GSM502538","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Wild Type",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"control",NaN,NaN,"45 {minute}",NaN,NaN,NaN,NaN
"OSD-22","OSD-22_transcription-profiling_dna-microarray_agilent","GSM502539","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Wild Type",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"control",NaN,NaN,"45 {minute}",NaN,NaN,NaN,NaN
"OSD-22","OSD-22_transcription-profiling_dna-microarray_agilent","GSM502540","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Wild Type",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"control",NaN,NaN,"45 {minute}",NaN,NaN,NaN,NaN
"OSD-22","OSD-22_transcription-profiling_dna-microarray_agilent","GSM502541","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Wild Type",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"control",NaN,NaN,"45 {minute}",NaN,NaN,NaN,NaN
"OSD-22","OSD-22_transcription-profiling_dna-microarray_agilent","GSM502542","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Wild Type",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"magnesium sulfate",NaN,NaN,"45 {minute}",NaN,NaN,NaN,NaN
"OSD-22","OSD-22_transcription-profiling_dna-microarray_agilent","GSM502543","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Wild Type",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"magnesium sulfate",NaN,NaN,"45 {minute}",NaN,NaN,NaN,NaN
"OSD-22","OSD-22_transcription-profiling_dna-microarray_agilent","GSM502544","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Wild Type",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"magnesium sulfate",NaN,NaN,"45 {minute}",NaN,NaN,NaN,NaN
"OSD-22","OSD-22_transcription-profiling_dna-microarray_agilent","GSM502545","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Wild Type",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"magnesium sulfate",NaN,NaN,"45 {minute}",NaN,NaN,NaN,NaN
"OSD-22","OSD-22_transcription-profiling_dna-microarray_agilent","GSM502546","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Wild Type",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"magnesium sulfate",NaN,NaN,"90 {minute}",NaN,NaN,NaN,NaN
"OSD-22","OSD-22_transcription-profiling_dna-microarray_agilent","GSM502547","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Wild Type",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"magnesium sulfate",NaN,NaN,"90 {minute}",NaN,NaN,NaN,NaN
"OSD-22","OSD-22_transcription-profiling_dna-microarray_agilent","GSM502548","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Wild Type",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"magnesium sulfate",NaN,NaN,"90 {minute}",NaN,NaN,NaN,NaN
"OSD-22","OSD-22_transcription-profiling_dna-microarray_agilent","GSM502549","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Wild Type",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"magnesium sulfate",NaN,NaN,"90 {minute}",NaN,NaN,NaN,NaN
"OSD-22","OSD-22_transcription-profiling_dna-microarray_agilent","GSM502550","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Wild Type",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"magnesium sulfate",NaN,NaN,"180 {minute}",NaN,NaN,NaN,NaN
"OSD-22","OSD-22_transcription-profiling_dna-microarray_agilent","GSM502551","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Wild Type",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"magnesium sulfate",NaN,NaN,"180 {minute}",NaN,NaN,NaN,NaN
"OSD-22","OSD-22_transcription-profiling_dna-microarray_agilent","GSM502552","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Wild Type",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"magnesium sulfate",NaN,NaN,"180 {minute}",NaN,NaN,NaN,NaN
"OSD-22","OSD-22_transcription-profiling_dna-microarray_agilent","GSM502553","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Wild Type",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"magnesium sulfate",NaN,NaN,"180 {minute}",NaN,NaN,NaN,NaN
"OSD-22","OSD-22_transcription-profiling_dna-microarray_agilent","GSM502554","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"cax1-1",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"magnesium sulfate",NaN,NaN,"180 {minute}",NaN,NaN,NaN,NaN
"OSD-22","OSD-22_transcription-profiling_dna-microarray_agilent","GSM502555","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"cax1-1",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"magnesium sulfate",NaN,NaN,"180 {minute}",NaN,NaN,NaN,NaN
"OSD-22","OSD-22_transcription-profiling_dna-microarray_agilent","GSM502556","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"cax1-1",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"magnesium sulfate",NaN,NaN,"180 {minute}",NaN,NaN,NaN,NaN
"OSD-22","OSD-22_transcription-profiling_dna-microarray_agilent","GSM502557","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"cax1-1",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"magnesium sulfate",NaN,NaN,"180 {minute}",NaN,NaN,NaN,NaN
"OSD-37","OSD-37_transcription-profiling_rna-sequencing-(rna-seq)_Illumina","Atha_Col-0_sl-pool_FLT_Rep1_R1-FL-A1","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,"Col-0",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,NaN
"OSD-37","OSD-37_transcription-profiling_rna-sequencing-(rna-seq)_Illumina","Atha_Col-0_sl-pool_FLT_Rep2_R1-FL-A4","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,"Col-0",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,NaN
"OSD-37","OSD-37_transcription-profiling_rna-sequencing-(rna-seq)_Illumina","Atha_Col-0_sl-pool_FLT_Rep3_R1-FL-B1","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,"Col-0",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,NaN
"OSD-37","OSD-37_transcription-profiling_rna-sequencing-(rna-seq)_Illumina","Atha_Col-0_sl-pool_FLT_Rep4_R1-FL-B4","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,"Col-0",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,NaN
"OSD-37","OSD-37_transcription-profiling_rna-sequencing-(rna-seq)_Illumina","Atha_Col-0_sl-pool_FLT_Rep5_R2-FL-A1","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,"Col-0",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,NaN
"OSD-37","OSD-37_transcription-profiling_rna-sequencing-(rna-seq)_Illumina","Atha_Col-0_sl-pool_FLT_Rep6_R2-FL-A4","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,"Col-0",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,NaN
"OSD-37","OSD-37_transcription-profiling_rna-sequencing-(rna-seq)_Illumina","Atha_Col-0_sl-pool_FLT_Rep7_R2-FL-B1","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,"Col-0",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,NaN
"OSD-37","OSD-37_transcription-profiling_rna-sequencing-(rna-seq)_Illumina","Atha_Col-0_sl-pool_FLT_Rep8_R2-FL-B4","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,"Col-0",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,NaN
"OSD-37","OSD-37_transcription-profiling_rna-sequencing-(rna-seq)_Illumina","Atha_Col-0_sl-pool_GC_Rep1_R1-GC-A1","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,"Col-0",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Ground Control",NaN,NaN,NaN,NaN,NaN
"OSD-37","OSD-37_transcription-profiling_rna-sequencing-(rna-seq)_Illumina","Atha_Col-0_sl-pool_GC_Rep2_R1-GC-A4","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,"Col-0",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Ground Control",NaN,NaN,NaN,NaN,NaN
"OSD-37","OSD-37_transcription-profiling_rna-sequencing-(rna-seq)_Illumina","Atha_Col-0_sl-pool_GC_Rep3_R1-GC-B1","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,"Col-0",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Ground Control",NaN,NaN,NaN,NaN,NaN
"OSD-37","OSD-37_transcription-profiling_rna-sequencing-(rna-seq)_Illumina","Atha_Col-0_sl-pool_GC_Rep4_R1-GC-B4","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,"Col-0",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Ground Control",NaN,NaN,NaN,NaN,NaN
"OSD-37","OSD-37_transcription-profiling_rna-sequencing-(rna-seq)_Illumina","Atha_Col-0_sl-pool_GC_Rep5_R2-GC-A1","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,"Col-0",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Ground Control",NaN,NaN,NaN,NaN,NaN
"OSD-37","OSD-37_transcription-profiling_rna-sequencing-(rna-seq)_Illumina","Atha_Col-0_sl-pool_GC_Rep6_R2-GC-A4","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,"Col-0",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Ground Control",NaN,NaN,NaN,NaN,NaN
"OSD-37","OSD-37_transcription-profiling_rna-sequencing-(rna-seq)_Illumina","Atha_Col-0_sl-pool_GC_Rep7_R2-GC-B1","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,"Col-0",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Ground Control",NaN,NaN,NaN,NaN,NaN
"OSD-37","OSD-37_transcription-profiling_rna-sequencing-(rna-seq)_Illumina","Atha_Col-0_sl-pool_GC_Rep8_R2-GC-B4","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,"Col-0",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Ground Control",NaN,NaN,NaN,NaN,NaN
"OSD-37","OSD-37_transcription-profiling_rna-sequencing-(rna-seq)_Illumina","Atha_Cvi-0_sl-pool_FLT_Rep1_R1-FL-C3","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,"Cvi-0",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,NaN
"OSD-37","OSD-37_transcription-profiling_rna-sequencing-(rna-seq)_Illumina","Atha_Cvi-0_sl-pool_FLT_Rep2_R1-FL-D2","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,"Cvi-0",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,NaN
"OSD-37","OSD-37_transcription-profiling_rna-sequencing-(rna-seq)_Illumina","Atha_Cvi-0_sl-pool_FLT_Rep3_R1-FL-D5","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,"Cvi-0",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,NaN
"OSD-37","OSD-37_transcription-profiling_rna-sequencing-(rna-seq)_Illumina","Atha_Cvi-0_sl-pool_FLT_Rep4_R2-FL-C3","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,"Cvi-0",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,NaN
